timestamp,longitude,latitude,bird_id,temperature,wind_speed,precipitation,solar_radiation
2010-05-31 20:13:00,13.30893268,57.54213799,13802,13.7,11.2,0.0,11.12
2010-06-01 01:56:00,16.20262671,56.11266833,13802,9.6,49.9,0.3,0.0
2010-06-01 19:50:00,16.34681243,56.10188734,13802,9.9,35.6,0.0,44.72
2010-06-02 01:55:00,12.86700346,57.61831498,13802,12.3,7.2,0.0,0.0
2010-06-02 20:18:00,13.88688749,57.96765143,13802,16.6,2.9,0.0,13.52
2010-06-03 01:47:00,15.03234133,57.41641624,13802,10.5,10.8,0.0,0.0
2010-06-03 20:09:00,14.30318525,57.02594031,13802,15.5,11.1,0.0,10.4
2010-06-04 01:53:00,14.07452987,57.05723857,13802,10.3,11.1,0.0,0.0
2010-06-04 20:11:00,14.34598399,57.10753979,13802,16.3,8.5,0.0,11.35
2010-06-05 01:51:00,14.11802692,57.14086878,13802,12.7,4.2,0.0,0.0
2010-06-05 20:13:00,10.14069766,55.20467839,13802,15.0,10.0,0.0,10.1
2010-06-06 02:23:00,10.0383833,55.19392435,13802,10.4,6.9,0.0,0.0
2010-06-06 20:14:00,9.311311721,54.75492842,13802,18.2,9.0,0.0,7.62
2010-06-07 02:29:00,8.834663655,54.94423991,13802,14.0,5.9,1.6,0.0
2010-06-07 20:18:00,12.2326589,56.52125681,13802,14.1,14.1,0.0,4.72
2010-06-08 02:02:00,10.75672265,57.10688188,13802,13.4,2.3,0.0,0.0
2010-06-08 20:30:00,7.156204971,55.41870762,13802,13.3,20.7,0.0,0.0
2010-06-09 02:31:00,9.805244267,53.99389604,13802,15.7,10.1,0.0,0.0
2010-06-09 20:09:00,12.45440816,55.32094508,13802,14.0,9.7,0.0,4.53
2010-06-10 02:10:00,13.97907872,54.50169489,13802,13.1,12.9,0.0,0.0
2010-06-10 19:57:00,14.1290566,54.53459462,13802,14.1,28.2,3.2,33.95
2010-06-11 02:09:00,17.15395147,52.80949916,13802,18.9,6.5,0.0,0.0
2010-06-11 19:33:00,19.17909445,53.91924732,13802,23.6,19.7,0.0,26.62
2010-06-12 01:53:00,17.20509524,54.91133079,13802,17.1,34.9,0.0,0.0
2010-06-12 19:49:00,16.23105053,54.37602572,13802,16.1,23.5,0.0,29.8
2010-06-13 02:01:00,11.13286808,56.73517858,13802,11.9,36.2,0.0,0.0
2010-06-13 20:30:00,11.53396751,56.87071439,13802,12.4,36.0,0.0,15.3
2010-06-14 01:58:00,11.56035255,56.8311241,13802,11.2,33.1,0.0,0.0
2010-06-14 20:30:00,10.46196661,56.33716767,13802,12.5,18.9,0.0,20.5
2010-06-15 02:07:00,11.11351653,56.02537734,13802,9.0,19.2,0.0,0.0
2010-06-15 20:25:00,11.64013835,56.23413251,13802,13.8,23.0,0.0,20.7
2010-06-16 02:03:00,11.79197181,56.14674676,13802,13.6,20.9,0.0,0.0
2010-06-16 20:24:00,11.06897878,55.80369806,13802,14.8,8.2,0.0,20.45
2010-06-17 02:09:00,11.0959927,55.77456358,13802,10.9,11.2,0.0,0.0
2010-06-17 20:24:00,11.74794405,56.05097838,13802,15.0,5.1,0.0,20.52
2010-06-18 02:04:00,15.1495619,54.42035962,13802,13.0,7.2,0.0,0.0
2010-06-18 19:57:00,14.80176534,54.22928957,13802,15.4,17.9,0.0,52.47
2010-06-19 02:07:00,14.70397502,54.27092706,13802,11.4,22.5,0.0,0.0
2010-06-19 19:58:00,14.73117465,54.27708222,13802,14.4,13.2,0.0,48.1
2010-06-20 02:07:00,11.88381595,55.65601368,13802,7.1,6.0,0.0,0.0
2010-06-20 20:21:00,11.91101916,55.66480464,13802,13.4,7.9,0.0,17.88
2010-06-21 02:07:00,12.31313572,55.47902823,13802,9.2,8.6,0.0,0.0
2010-06-21 20:18:00,11.09048162,54.8964828,13802,15.3,2.5,0.0,13.45
2010-06-22 02:17:00,12.24240297,54.32243729,13802,11.9,9.7,0.0,0.0
2010-06-22 20:09:00,15.01905247,55.67268435,13802,14.4,25.5,0.0,9.73
2010-06-23 01:55:00,12.67136635,56.70077174,13802,11.7,8.8,0.0,0.0
2010-06-23 20:28:00,11.94839847,56.40585754,13802,15.0,7.8,0.0,27.0
2010-06-24 02:01:00,12.97502629,55.97029711,13802,11.9,3.0,0.0,0.0
2010-06-24 20:20:00,11.50197517,55.30667034,13802,18.6,10.9,0.0,18.77
2010-06-25 02:13:00,8.903907766,56.48774442,13802,12.8,10.1,0.0,0.0
2010-06-25 20:41:00,10.93009875,57.32718359,13802,14.2,38.6,0.0,25.25
2010-06-26 01:57:00,13.2060372,56.41713455,13802,12.7,14.8,0.0,0.0
2010-06-26 20:23:00,11.48248754,55.67217579,13802,15.7,9.7,0.0,25.1
2010-06-27 02:11:00,9.383734237,56.62130873,13802,9.7,9.5,0.0,0.0
2010-06-27 20:40:00,10.78439468,57.21830159,13802,15.8,13.4,0.0,32.15
2010-06-28 02:00:00,14.80939519,55.50405112,13802,14.1,4.3,0.0,0.0
2010-06-28 20:08:00,15.58476459,55.89184798,13802,17.0,8.3,0.0,10.2
2010-06-29 01:54:00,12.2353848,57.34462942,13802,15.7,10.4,0.0,0.0
2010-06-29 20:35:00,11.26056772,56.98466325,13802,17.8,19.0,0.0,13.62
2010-06-30 02:02:00,12.66005853,56.4276156,13802,16.5,8.2,0.0,0.0
2010-06-30 20:24:00,11.80974172,56.08731645,13802,16.0,17.7,0.0,23.23
2010-07-01 02:09:00,9.084275557,57.28983068,13802,12.2,26.8,0.0,0.0
2010-07-01 20:46:00,9.608248884,57.53813135,13802,18.9,3.8,0.0,47.1
2010-07-02 02:05:00,12.25651174,56.48020949,13802,15.8,10.9,0.0,0.0
2010-07-02 20:25:00,14.52969527,57.47591029,13802,21.1,11.3,0.0,14.98
2010-07-03 01:47:00,13.42784739,57.95191962,13802,16.9,12.3,0.1,0.0
2010-07-03 20:34:00,13.07576439,57.86511809,13802,23.7,13.0,0.0,17.77
2010-07-04 01:50:00,12.59818785,58.0980628,13802,19.2,12.6,0.0,0.0
2010-07-04 20:38:00,10.49566134,57.32136851,13802,18.8,3.8,0.0,21.27
2010-07-05 02:07:00,13.01703945,56.27924422,13802,15.0,7.0,0.0,0.0
2010-07-05 20:18:00,12.78858055,56.23140878,13802,19.1,10.0,0.2,8.5
2010-07-06 02:09:00,13.43446671,55.98874683,13802,15.4,15.5,0.0,0.0
2010-07-06 20:13:00,11.08051025,54.87460534,13802,17.8,27.5,0.0,14.35
2010-07-07 02:28:00,11.10070458,54.92989309,13802,14.7,16.1,0.0,0.0
2010-07-07 20:13:00,6.49619614,52.32326369,13802,23.8,4.6,0.0,0.0
2010-07-08 03:05:00,8.265401547,51.2164784,13802,13.5,7.6,0.0,0.0
2010-07-09 20:13:00,8.321414544,53.69900523,13802,26.9,11.6,0.0,10.35
2010-07-10 02:51:00,10.96383422,52.12100708,13802,22.0,5.8,0.0,0.0
2010-07-10 19:52:00,12.10615041,52.94216321,13802,32.2,5.5,0.0,51.25
2010-07-11 02:42:00,10.62305873,53.93275956,13802,23.3,9.0,0.0,0.0
2010-07-11 20:04:00,11.51448754,54.53323329,13802,24.5,9.0,0.0,7.72
2010-07-13 02:24:00,10.81076261,56.62854131,13802,20.2,18.2,0.0,0.0
2010-07-13 20:21:00,7.950567914,55.24353648,13802,16.1,11.0,0.0,0.0
2010-07-14 02:47:00,8.589346375,54.98320816,13802,16.7,13.3,0.0,0.0
2010-07-16 20:20:00,10.15127321,56.82112377,13802,20.6,17.4,0.0,9.02
2010-07-18 02:55:00,8.306902003,54.88248373,13802,16.2,25.0,0.1,0.0
2010-07-19 20:22:00,10.45751411,57.84754976,13802,19.5,17.5,0.0,7.72
2010-07-20 02:27:00,12.21468715,57.0889392,13802,18.6,10.8,0.0,0.0
2010-07-20 20:08:00,10.72168216,56.4126249,13802,21.9,18.9,0.0,9.48
2010-07-21 02:39:00,10.6027621,56.60217566,13802,19.4,18.9,0.0,0.0
2010-07-22 20:00:00,11.49294096,56.21466248,13802,20.3,28.5,0.0,4.85
2010-07-23 02:41:00,11.37163062,56.41830938,13802,18.0,21.9,0.0,0.0
2010-07-23 20:01:00,10.12499898,55.81813313,13802,19.8,8.9,0.0,3.65
2010-07-24 02:51:00,10.00246801,56.03140328,13802,14.9,13.1,0.0,0.0
2010-07-24 20:02:00,10.7545801,56.61536523,13802,18.2,22.5,0.0,7.18
2010-07-26 02:48:00,11.50670506,56.15020201,13802,17.0,31.6,0.0,0.0
2010-07-26 19:53:00,10.88134501,55.90876721,13802,20.0,10.9,0.0,54.28
2010-07-27 02:53:00,10.75509678,56.14186842,13802,15.5,11.0,0.0,0.0
2010-07-27 19:54:00,10.50348084,56.13735116,13802,20.7,9.3,0.0,63.12
2010-07-28 02:55:00,11.87600051,55.39441703,13802,14.7,9.0,0.0,0.0
2010-07-28 19:43:00,10.99811091,54.95075962,13802,18.7,16.3,0.3,14.25
2010-07-29 03:02:00,11.99437915,54.39800348,13802,17.0,31.6,0.1,0.0
2010-07-30 19:33:00,14.22989112,56.13405479,13802,16.1,20.9,0.0,18.45
2010-07-31 02:46:00,13.47358309,56.80552661,13802,13.8,18.9,0.0,0.0
2010-07-31 19:39:00,9.591765539,54.22574153,13802,19.3,11.5,0.0,17.2
2010-08-01 03:17:00,9.834225427,54.21858125,13802,16.5,13.7,0.1,0.0
2010-08-01 19:37:00,6.326104042,51.3862513,13802,21.2,13.9,0.0,0.0
2010-08-02 03:45:00,8.817419871,49.07575651,13802,18.3,6.6,0.4,0.0
2010-08-02 19:17:00,13.05840911,53.33846098,13802,20.3,10.3,0.0,15.0
2010-08-03 03:11:00,11.29824482,54.97346835,13802,16.8,11.5,0.0,0.0
2010-08-03 19:31:00,11.53778523,55.3524292,13802,18.4,11.5,0.0,46.03
2010-08-04 03:09:00,13.65159571,53.83570829,13802,13.3,9.8,0.0,0.0
2010-08-04 19:14:00,13.51485768,53.92174663,13802,20.8,9.7,0.0,14.23
2010-08-05 03:10:00,15.75245484,52.0902248,13802,13.9,6.9,0.0,0.0
2010-08-05 18:56:00,14.1143521,50.6546543,13802,20.9,2.8,0.0,52.3
2010-08-06 03:23:00,9.725204859,54.98318169,13802,14.6,6.9,0.0,0.0
2010-08-06 19:31:00,8.210848517,53.8936185,13802,17.6,6.0,0.0,34.12
2010-08-08 03:26:00,13.16448984,51.92832883,13802,16.0,9.2,0.0,0.0
2010-08-08 19:00:00,14.52293421,53.50825155,13802,18.2,9.7,0.0,6.72
2010-08-09 03:15:00,14.38044871,53.87621333,13802,17.1,9.4,0.0,0.0
2010-08-09 19:01:00,13.61248474,53.37163844,13802,19.9,7.4,0.0,10.0
2010-08-10 03:21:00,16.84415906,50.11960267,13802,12.9,3.4,0.0,0.0
2010-08-10 18:35:00,17.32512716,50.93010655,13802,22.6,3.6,0.0,61.5
2010-08-11 03:17:00,20.80568699,46.73705928,13802,17.2,5.4,0.0,0.0
2010-08-11 18:07:00,21.53551107,48.00950043,13802,24.9,4.6,0.0,28.23
2010-08-12 03:11:00,20.51440754,49.61345211,13802,13.2,4.8,0.0,0.0
2010-08-12 18:15:00,17.86766539,46.24210425,13802,26.6,4.8,0.0,43.72
2010-08-13 03:32:00,17.47047541,47.10487483,13802,19.0,6.1,0.0,0.0
2010-08-13 18:18:00,17.82294014,47.88954743,13802,25.3,8.3,0.3,22.92
2010-08-14 03:29:00,18.92481019,46.55007825,13802,20.1,7.0,0.0,0.0
2010-08-14 18:09:00,18.65106877,46.41774869,13802,28.0,6.0,0.0,22.2
2010-08-15 03:31:00,18.37664771,47.13207106,13802,22.3,7.2,0.0,0.0
2010-08-15 18:11:00,18.35183184,47.38981441,13802,23.9,9.8,0.0,23.58
2010-08-16 03:31:00,20.32663908,44.47828828,13802,21.5,6.4,0.0,0.0
2010-08-16 17:55:00,19.30059093,42.94020229,13802,20.5,15.3,0.0,119.5
2010-08-17 03:39:00,19.77412417,42.35418512,13802,21.5,2.6,0.0,0.0
2010-08-17 17:51:00,17.49680996,37.90011302,13802,27.4,14.8,0.0,150.77
2010-08-18 03:57:00,17.34420192,38.56455541,13802,25.2,25.8,0.0,0.0
2010-08-18 17:52:00,20.31665424,44.90519968,13802,25.9,7.1,0.0,85.15
2010-08-19 03:33:00,20.41305962,45.06128426,13802,17.3,6.5,0.0,0.0
2010-08-19 17:51:00,22.00930443,48.1386775,13802,23.1,14.9,0.0,58.35
2010-08-20 03:20:00,21.72964775,48.92363526,13802,13.1,9.1,0.0,0.0
2010-08-20 17:53:00,20.07436922,46.48186241,13802,24.4,6.2,0.0,124.85
2010-08-21 03:33:00,22.29416632,42.50636365,13802,14.1,6.3,0.0,0.0
2010-08-21 17:35:00,21.01297157,40.00978014,13802,26.6,2.4,0.0,107.93
2010-08-22 03:43:00,18.73104398,45.27493565,13802,16.0,6.1,0.0,0.0
2010-08-22 17:53:00,20.07437139,48.13094399,13802,24.4,2.7,0.0,124.6
2010-08-23 03:32:00,21.41716283,46.01325248,13802,16.5,6.6,0.0,0.0
2010-08-23 17:42:00,21.75940999,47.0493183,13802,27.7,8.7,0.0,112.75
2010-08-24 03:29:00,22.10113494,46.77754735,13802,17.6,8.6,0.0,0.0
2010-08-24 17:39:00,22.31748158,47.58349957,13802,28.7,12.7,0.0,76.43
2010-08-25 03:27:00,23.03341901,46.57441663,13802,14.1,8.4,0.0,0.0
2010-08-25 17:33:00,22.49877112,45.87641203,13802,24.4,13.0,0.0,73.95
2010-08-26 03:31:00,20.83841449,49.55221122,13802,10.0,5.2,0.0,0.0
2010-08-26 17:46:00,20.30294141,48.96551383,13802,18.8,14.5,0.0,94.43
2010-08-27 03:35:00,22.39252281,45.01911463,13802,13.6,4.9,0.0,0.0
2010-08-27 17:29:00,22.85645874,46.49152656,13802,24.4,17.1,0.0,85.62
2010-08-28 03:31:00,22.94487599,46.7386992,13802,17.1,9.3,0.0,0.0
2010-08-28 17:28:00,22.53287693,46.26394471,13802,21.0,8.1,0.0,27.27
2010-08-29 03:34:00,24.74600101,41.08771217,13802,22.4,0.4,0.0,0.0
2010-08-29 17:10:00,25.08343167,42.49618578,13802,20.0,10.6,0.0,91.03
2010-08-30 03:31:00,26.29565322,39.44257083,13802,24.6,10.0,0.0,0.0
2010-08-30 17:00:00,24.50693757,33.82775127,13802,26.2,26.4,0.0,202.15
2010-08-31 03:45:00,22.96789818,39.65093138,13802,22.3,9.3,0.0,0.0
2010-08-31 17:12:00,24.67927555,45.14193756,13802,17.3,9.1,0.2,70.05
2010-09-01 03:31:00,24.51488889,46.0900711,13802,7.7,4.5,0.0,0.0
2010-09-01 17:13:00,25.3504595,48.68591434,13802,16.0,12.0,0.0,88.5
2010-09-02 03:24:00,25.31049486,49.30565732,13802,9.4,13.7,0.7,0.0
2010-09-02 17:13:00,24.89519969,48.84329786,13802,14.2,25.3,0.1,95.57
2010-09-03 03:27:00,25.72986338,46.93297652,13802,6.1,9.9,0.0,0.0
2010-10-12 03:35:00,30.13127384,0.298828649,13802,18.4,4.5,0.0,0.0
2010-10-12 15:57:00,30.35000834,-1.329038776,13802,27.5,9.4,0.0,261.27
2010-10-13 03:33:00,30.19423014,-2.409412645,13802,19.0,3.4,0.0,0.0
2010-10-13 15:58:00,29.66391707,1.417964319,13802,26.5,4.2,0.0,256.38
2010-10-14 03:37:00,31.13450288,11.87799838,13802,22.6,8.1,0.0,0.0
2010-10-14 15:46:00,30.3552755,17.02932894,13802,40.3,11.6,0.0,401.33
2010-10-15 03:43:00,30.32674873,16.45609494,13802,28.7,13.1,0.0,0.0
2010-10-15 15:46:00,30.17378486,17.10428548,13802,41.3,10.6,0.0,343.65
2010-10-16 03:44:00,29.89639936,14.9509035,13802,26.8,16.0,0.0,0.0
2010-10-16 15:48:00,31.36987084,5.23874015,13802,29.2,4.8,0.2,320.58
2010-10-17 03:32:00,31.09370574,3.421971377,13802,20.1,4.7,0.0,0.0
2010-10-17 15:50:00,30.31808121,8.10474275,13802,31.7,2.4,0.0,110.65
2010-10-18 03:38:00,31.54337642,15.29126526,13802,28.0,20.9,0.0,0.0
2010-10-18 15:40:00,32.14421595,11.48899588,13802,35.3,5.1,0.0,312.2
2010-10-19 03:33:00,31.87059403,9.699884503,13802,23.5,3.7,0.0,0.0
2010-10-19 15:42:00,30.09744062,19.43249785,13802,41.2,21.5,0.0,378.85
2010-10-20 03:47:00,31.20031544,24.85373993,13802,25.6,17.7,0.0,0.0
2010-10-20 15:33:00,32.30386811,18.76448838,13802,38.5,20.1,0.0,376.9
2010-10-22 03:37:00,30.74309397,8.778842887,13802,22.3,5.9,0.0,0.0
2010-10-22 15:46:00,29.72420183,13.81558577,13802,36.6,4.5,0.0,420.35
2010-10-23 03:45:00,30.33119919,16.5914297,13802,28.3,19.7,0.0,0.0
2010-10-23 15:41:00,31.06393265,12.78288292,13802,36.7,5.5,0.0,299.25
2010-10-24 03:39:00,32.29743902,18.45494586,13802,24.3,15.3,0.0,0.0
2010-10-24 15:31:00,32.03155588,19.40332788,13802,37.5,19.9,0.0,329.33
2010-10-25 03:41:00,31.26637711,15.64219686,13802,25.8,17.1,0.0,0.0
2010-10-25 15:37:00,30.25195226,19.95660609,13802,38.4,23.8,0.0,380.3
2010-10-26 03:49:00,29.36330261,15.76972597,13802,25.2,17.7,0.0,0.0
2010-10-26 15:44:00,29.60051849,14.50976903,13802,38.0,13.7,0.0,408.5
2010-10-27 03:47:00,30.46354768,18.04571938,13802,26.1,21.3,0.0,0.0
2010-10-27 15:37:00,30.20229857,18.90634328,13802,38.5,18.0,0.0,379.73
2010-10-28 03:49:00,29.81682702,17.06497517,13802,23.8,14.0,0.0,0.0
2010-10-28 15:40:00,31.43226958,10.06883295,13802,30.3,15.3,0.0,46.03
2010-10-29 03:36:00,31.04841274,8.331395633,13802,23.2,4.6,0.0,0.0
2010-10-29 15:43:00,30.91537637,8.786284731,13802,30.6,7.9,0.0,368.02
2010-10-30 03:37:00,31.53319446,11.21256708,13802,22.8,8.3,0.0,0.0
2010-10-30 15:38:00,31.27680083,12.11319757,13802,33.1,4.2,0.0,365.33
2010-10-31 03:39:00,30.39622374,8.463496541,13802,24.7,2.7,0.0,0.0
2010-10-31 15:45:00,29.64149062,11.34536865,13802,33.5,3.9,0.0,394.08
2010-11-01 03:45:00,30.76264087,15.53012592,13802,24.3,28.1,0.0,0.0
2010-11-01 15:36:00,30.13461092,17.70104847,13802,32.2,29.9,0.0,339.25
2010-11-02 03:50:00,29.38242323,14.73223556,13802,22.6,25.6,0.0,0.0
2010-11-02 15:42:00,30.38111573,10.86049494,13802,33.1,1.8,0.0,344.8
2010-11-03 03:42:00,31.00565472,13.05653311,13802,27.4,14.9,0.0,0.0
2010-11-03 15:37:00,31.63105464,10.63827247,13802,31.5,11.6,2.0,357.23
2010-11-04 03:37:00,31.25732507,9.172478101,13802,24.1,3.6,0.0,0.0
2010-11-04 15:40:00,30.25947927,12.66357917,13802,37.5,17.0,0.0,399.48
2010-11-05 03:45:00,30.01250064,11.66823682,13802,22.5,7.0,0.0,0.0
2010-11-05 15:42:00,29.89140402,11.98177981,13802,35.9,10.5,0.0,415.0
2010-11-06 03:46:00,31.14614209,16.16996839,13802,25.0,16.4,0.0,0.0
2010-11-06 15:32:00,31.77678518,13.89353478,13802,38.2,11.0,0.0,356.77
2010-11-07 03:41:00,30.15838693,8.255852613,13802,24.2,4.5,0.0,0.0
2010-11-07 15:45:00,30.54080363,6.882322485,13802,33.1,8.8,0.0,368.67
2010-11-08 03:38:00,31.54908151,10.22001412,13802,23.1,6.9,0.0,0.0
2010-11-08 15:37:00,29.18342717,17.83864189,13802,33.3,22.5,0.0,391.02
2010-11-09 03:57:00,31.5683863,24.92492009,13802,12.8,15.1,0.0,0.0
2010-11-09 15:18:00,31.57940964,24.69150141,13802,27.0,15.2,0.0,293.3
2010-11-10 03:57:00,28.84147494,16.26285241,13802,20.6,19.6,0.0,0.0
2010-11-10 15:40:00,27.10442274,21.39402266,13802,27.8,16.9,0.0,397.25
2010-11-12 04:13:00,23.14858109,10.37198859,13802,15.9,8.4,0.0,0.0
2010-11-12 16:10:00,26.91463883,-1.425545847,13802,23.6,8.2,3.2,124.0
2010-11-13 03:43:00,27.80685934,1.336771352,13802,21.5,9.2,0.7,0.0
2010-11-13 16:03:00,26.0752139,6.652147388,13802,23.5,5.1,3.2,76.72
2010-11-14 03:57:00,26.09430009,6.665576962,13802,20.9,8.7,0.0,0.0
2010-11-14 16:03:00,27.73908123,1.645766402,13802,24.7,4.3,1.4,249.07
2010-11-15 03:44:00,25.63520367,-4.599630033,13802,21.5,3.0,0.0,0.0
2010-11-15 16:20:00,26.03188512,-5.707978755,13802,25.8,4.1,2.4,269.33
2010-11-16 03:41:00,24.05480343,-11.20031091,13802,18.9,6.7,0.7,0.0
2010-11-16 16:36:00,24.07829358,-11.18311388,13802,23.6,4.8,2.9,341.73
2010-11-17 03:41:00,24.85262341,-8.993199165,13802,18.6,5.1,0.0,0.0
2010-11-17 16:30:00,25.75273957,-11.36338399,13802,27.9,4.9,1.1,253.73
2010-11-18 03:34:00,24.65408189,-14.15945556,13802,19.8,8.5,0.0,0.0
2010-11-18 16:39:00,23.18128679,-10.21452337,13802,24.8,4.5,0.0,186.93
2010-11-19 03:46:00,22.08438007,-13.01332543,13802,19.4,8.2,0.0,0.0
2010-11-19 16:48:00,22.73798576,-14.58824679,13802,28.3,1.9,0.0,137.82
2010-11-20 03:41:00,24.39234572,-10.26485101,13802,18.0,1.8,0.0,0.0
2010-11-20 16:35:00,24.54772815,-10.60279039,13802,22.8,3.0,0.0,339.2
2010-11-21 03:40:00,24.20410502,-11.41871721,13802,18.5,3.7,0.0,0.0
2010-11-21 16:38:00,24.98605082,-13.31749298,13802,24.4,10.4,1.1,273.45
2010-11-22 03:34:00,24.39414886,-14.69347143,13802,18.6,2.7,0.0,0.0
2010-11-22 16:43:00,23.05314465,-11.29728639,13802,21.7,1.8,0.3,280.33
2010-11-23 03:45:00,23.21274804,-10.83186226,13802,18.5,4.0,0.1,0.0
2010-11-23 16:42:00,24.99776986,-15.13154648,13802,25.1,3.7,0.8,343.35
2010-11-24 03:31:00,25.9088306,-12.86283596,13802,17.5,2.2,0.4,0.0
2010-11-24 16:35:00,26.44568418,-14.08563864,13802,27.3,6.3,0.1,200.07
2010-11-25 03:27:00,24.60890312,-18.25830773,13802,20.6,12.2,0.0,0.0
2010-11-25 16:50:00,19.89846409,-6.886065187,13802,25.1,0.5,0.0,149.93
2010-11-26 04:05:00,21.18756962,-3.564150658,13802,21.4,2.5,0.0,0.0
2010-11-26 16:40:00,25.22676168,-13.51449897,13802,22.0,5.2,0.7,283.52
2010-11-27 03:33:00,25.26765198,-13.3539268,13802,18.7,6.1,0.0,0.0
2010-11-27 16:40:00,23.80957057,-9.814495342,13802,29.8,4.4,0.0,240.9
2010-11-28 03:45:00,23.22709024,-11.16498158,13802,18.0,5.9,0.0,0.0
2010-11-28 16:45:00,22.39534317,-9.119259427,13802,23.8,6.9,6.1,54.67
2010-11-29 03:52:00,24.06375673,-4.992931545,13802,20.5,6.5,1.7,0.0
2010-11-29 16:32:00,24.73306871,-6.614054327,13802,27.9,4.3,0.9,260.5
2010-11-30 03:47:00,23.40362134,-9.782416483,13802,19.7,3.3,0.0,0.0
2010-11-30 16:43:00,24.69914157,-12.76068199,13802,26.2,7.0,0.3,174.73
2010-12-02 03:29:00,24.5908285,-17.46749448,13802,21.5,9.2,0.0,0.0
2010-12-02 16:53:00,22.38989296,-12.5657235,13802,22.7,11.6,3.0,178.9
2010-12-03 03:47:00,20.56456106,-16.54296807,13802,18.0,3.9,0.0,0.0
2010-12-03 17:08:00,21.86391841,-19.21614882,13802,24.6,9.2,0.7,28.52
2010-12-04 03:37:00,22.78904542,-17.22907887,13802,19.9,8.0,0.3,0.0
2010-12-04 17:01:00,23.08986225,-17.80581578,13802,26.1,4.1,2.5,179.18
2010-12-05 03:35:00,22.64153717,-18.67915461,13802,21.2,6.1,0.0,0.0
2010-12-05 17:05:00,22.94348881,-19.24058403,13802,23.9,8.7,0.5,40.97
2010-12-06 03:33:00,22.24635154,-20.5826438,13802,21.7,5.3,0.0,0.0
2010-12-06 17:11:00,22.79930978,-21.61005745,13802,32.7,10.3,0.0,57.22
2010-12-07 03:29:00,22.60308349,-21.93359328,13802,21.5,18.7,0.0,0.0
2010-12-07 17:13:00,22.78217858,-22.22238554,13802,29.5,21.5,0.0,51.0
2010-12-08 03:28:00,22.58695115,-22.5405855,13802,19.0,10.6,0.0,0.0
2010-12-08 17:15:00,23.01693906,-23.29527874,13802,31.2,16.6,0.0,298.83
2010-12-09 03:25:00,23.94730162,-21.48974258,13802,17.6,15.1,0.0,0.0
2010-12-09 17:08:00,22.878669,-19.36073041,13802,28.0,15.7,0.0,63.17
2010-12-10 03:34:00,22.81021788,-19.45584723,13802,19.8,6.9,0.0,0.0
2010-12-10 17:09:00,23.74181182,-21.2277398,13802,32.1,15.7,0.0,214.4
2010-12-11 03:27:00,23.54921943,-21.55517515,13802,21.3,10.4,0.0,0.0
2010-12-11 17:11:00,23.8567982,-22.09724513,13802,34.1,10.5,0.0,251.07
2010-12-12 03:25:00,24.16480098,-21.48010918,13802,22.9,13.1,0.0,0.0
2010-12-12 17:09:00,22.97359552,-19.14688488,13802,31.4,13.6,0.0,59.97
2010-12-13 03:35:00,23.15732926,-18.75522127,13802,22.2,13.0,0.0,0.0
2010-12-13 17:08:00,22.46663213,-17.34990885,13802,24.3,6.1,0.0,16.52
2010-12-15 03:29:00,22.77061529,-22.69414136,13802,19.4,7.9,0.4,0.0
2010-12-15 17:19:00,22.830801,-22.78012747,13802,20.8,12.9,3.0,21.4
2010-12-16 03:29:00,24.01588459,-20.54607272,13802,20.9,14.5,0.0,0.0
2010-12-16 17:10:00,23.57670617,-19.68563959,13802,29.2,11.7,0.2,232.88
2010-12-17 03:33:00,23.13776435,-20.50945496,13802,21.1,11.9,0.0,0.0
2010-12-17 17:14:00,23.94856213,-22.01424378,13802,28.7,11.0,0.0,258.98
2010-12-18 03:27:00,23.38502544,-23.03206281,13802,19.3,8.7,0.0,0.0
2010-12-18 17:19:00,23.19649363,-22.67620797,13802,30.7,4.1,0.0,246.12
2010-12-19 03:29:00,23.50795108,-22.09446766,13802,21.3,11.2,0.0,0.0
2010-12-19 17:17:00,23.81951147,-22.6568821,13802,32.1,7.4,0.0,273.77
2010-12-20 03:27:00,23.25649226,-23.66672075,13802,16.8,8.4,0.0,0.0
2010-12-20 17:22:00,22.94346106,-23.09875069,13802,32.8,6.1,0.0,114.15
2010-12-21 03:30:00,22.38059706,-24.10306466,13802,23.1,17.1,0.0,0.0
2010-12-21 17:27:00,21.81777742,-23.09458246,13802,31.6,13.3,0.0,109.85
2010-12-22 03:35:00,23.12935248,-20.67177815,13802,22.0,7.9,0.0,0.0
2010-12-22 17:17:00,23.81615777,-21.95676426,13802,33.3,6.1,0.0,238.32
2010-12-23 03:30:00,23.75322205,-22.0775057,13802,23.4,9.7,0.0,0.0
2010-12-23 17:18:00,23.19044421,-21.03678501,13802,35.1,7.3,0.0,283.85
2010-12-24 03:35:00,23.3773689,-20.69274087,13802,24.3,10.4,0.0,0.0
2010-12-24 17:17:00,23.43929253,-20.81928446,13802,31.7,10.2,0.1,141.55
2010-12-25 03:35:00,22.62643795,-22.34482711,13802,23.1,12.2,0.0,0.0
2010-12-25 17:24:00,23.9377812,-24.71452198,13802,34.9,10.2,0.0,309.0
2010-12-26 03:25:00,25.24900669,-22.37489498,13802,21.4,15.5,0.0,0.0
2010-12-26 17:14:00,24.56081511,-21.11180991,13802,27.6,18.7,0.0,177.7
2010-12-27 03:31:00,24.12238003,-21.95100076,13802,20.7,17.9,0.0,0.0
